// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\8c64c5a0-b3e1-4e4b-8466-06447e54d35c
// command took 2.19s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\8c64c5a0-b3e1-4e4b-8466-06447e54d35c
// command took 5.13s and exited with 0
// ***** Done, took 00:00:07 (7.55 sec)   *****
// Found 5 benchmarks:
//   Benchmarker.MultiplyAvx: Core(Runtime=Core)
//   Benchmarker.MultiplyFma: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicSingle: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicGroup4: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicGroup8: Core(Runtime=Core)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: Benchmarker.MultiplyAvx: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "8c64c5a0-b3e1-4e4b-8466-06447e54d35c.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyAvx" --job "Core" --benchmarkId 0 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\8c64c5a0-b3e1-4e4b-8466-06447e54d35c\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

WorkloadActual  34: 2048 op, 773088800.00 ns, 377.4848 us/op
WorkloadActual  35: 2048 op, 806712600.00 ns, 393.9026 us/op
WorkloadActual  36: 2048 op, 844731800.00 ns, 412.4667 us/op
WorkloadActual  37: 2048 op, 788570900.00 ns, 385.0444 us/op
WorkloadActual  38: 2048 op, 843226900.00 ns, 411.7319 us/op
WorkloadActual  39: 2048 op, 793467000.00 ns, 387.4351 us/op
WorkloadActual  40: 2048 op, 807846300.00 ns, 394.4562 us/op
WorkloadActual  41: 2048 op, 808242800.00 ns, 394.6498 us/op
WorkloadActual  42: 2048 op, 973202800.00 ns, 475.1967 us/op
WorkloadActual  43: 2048 op, 863763500.00 ns, 421.7595 us/op
WorkloadActual  44: 2048 op, 840922700.00 ns, 410.6068 us/op
WorkloadActual  45: 2048 op, 844075700.00 ns, 412.1463 us/op
WorkloadActual  46: 2048 op, 868374500.00 ns, 424.0110 us/op
WorkloadActual  47: 2048 op, 805863200.00 ns, 393.4879 us/op
WorkloadActual  48: 2048 op, 815414600.00 ns, 398.1517 us/op
WorkloadActual  49: 2048 op, 843532200.00 ns, 411.8810 us/op
WorkloadActual  50: 2048 op, 767382400.00 ns, 374.6984 us/op
WorkloadActual  51: 2048 op, 818648400.00 ns, 399.7307 us/op
WorkloadActual  52: 2048 op, 808647300.00 ns, 394.8473 us/op
WorkloadActual  53: 2048 op, 897763500.00 ns, 438.3611 us/op
WorkloadActual  54: 2048 op, 865642400.00 ns, 422.6770 us/op
WorkloadActual  55: 2048 op, 881827700.00 ns, 430.5799 us/op
WorkloadActual  56: 2048 op, 822206200.00 ns, 401.4679 us/op
WorkloadActual  57: 2048 op, 796291000.00 ns, 388.8140 us/op
WorkloadActual  58: 2048 op, 780524500.00 ns, 381.1155 us/op
WorkloadActual  59: 2048 op, 818326100.00 ns, 399.5733 us/op
WorkloadActual  60: 2048 op, 829282300.00 ns, 404.9230 us/op
WorkloadActual  61: 2048 op, 824423300.00 ns, 402.5504 us/op
WorkloadActual  62: 2048 op, 799107900.00 ns, 390.1894 us/op
WorkloadActual  63: 2048 op, 799872300.00 ns, 390.5626 us/op
WorkloadActual  64: 2048 op, 790054600.00 ns, 385.7688 us/op
WorkloadActual  65: 2048 op, 787181300.00 ns, 384.3659 us/op
WorkloadActual  66: 2048 op, 816052300.00 ns, 398.4630 us/op
WorkloadActual  67: 2048 op, 829516300.00 ns, 405.0373 us/op
WorkloadActual  68: 2048 op, 804260100.00 ns, 392.7051 us/op
WorkloadActual  69: 2048 op, 779416100.00 ns, 380.5743 us/op
WorkloadActual  70: 2048 op, 811764300.00 ns, 396.3693 us/op
WorkloadActual  71: 2048 op, 824827700.00 ns, 402.7479 us/op
WorkloadActual  72: 2048 op, 769798800.00 ns, 375.8783 us/op
WorkloadActual  73: 2048 op, 844198100.00 ns, 412.2061 us/op
WorkloadActual  74: 2048 op, 873793600.00 ns, 426.6570 us/op
WorkloadActual  75: 2048 op, 856581100.00 ns, 418.2525 us/op
WorkloadActual  76: 2048 op, 844211700.00 ns, 412.2127 us/op
WorkloadActual  77: 2048 op, 828365700.00 ns, 404.4754 us/op
WorkloadActual  78: 2048 op, 795403300.00 ns, 388.3805 us/op
WorkloadActual  79: 2048 op, 829789600.00 ns, 405.1707 us/op
WorkloadActual  80: 2048 op, 810818700.00 ns, 395.9076 us/op
WorkloadActual  81: 2048 op, 816670200.00 ns, 398.7647 us/op
WorkloadActual  82: 2048 op, 816304900.00 ns, 398.5864 us/op
WorkloadActual  83: 2048 op, 812141800.00 ns, 396.5536 us/op
WorkloadActual  84: 2048 op, 794689000.00 ns, 388.0317 us/op
WorkloadActual  85: 2048 op, 893794100.00 ns, 436.4229 us/op
WorkloadActual  86: 2048 op, 850774600.00 ns, 415.4173 us/op
WorkloadActual  87: 2048 op, 823146400.00 ns, 401.9270 us/op
WorkloadActual  88: 2048 op, 797887000.00 ns, 389.5933 us/op
WorkloadActual  89: 2048 op, 838102200.00 ns, 409.2296 us/op
WorkloadActual  90: 2048 op, 835387600.00 ns, 407.9041 us/op
WorkloadActual  91: 2048 op, 881027900.00 ns, 430.1894 us/op
WorkloadActual  92: 2048 op, 868973700.00 ns, 424.3036 us/op
WorkloadActual  93: 2048 op, 830496900.00 ns, 405.5161 us/op
WorkloadActual  94: 2048 op, 832935800.00 ns, 406.7069 us/op

// AfterActualRun
WorkloadResult   1: 2048 op, 931395000.00 ns, 454.7827 us/op
WorkloadResult   2: 2048 op, 909116200.00 ns, 443.9044 us/op
WorkloadResult   3: 2048 op, 932505000.00 ns, 455.3247 us/op
WorkloadResult   4: 2048 op, 922393100.00 ns, 450.3873 us/op
WorkloadResult   5: 2048 op, 931600800.00 ns, 454.8832 us/op
WorkloadResult   6: 2048 op, 950523500.00 ns, 464.1228 us/op
WorkloadResult   7: 2048 op, 946974300.00 ns, 462.3898 us/op
WorkloadResult   8: 2048 op, 884708100.00 ns, 431.9864 us/op
WorkloadResult   9: 2048 op, 939993100.00 ns, 458.9810 us/op
WorkloadResult  10: 2048 op, 899371300.00 ns, 439.1461 us/op
WorkloadResult  11: 2048 op, 953460300.00 ns, 465.5568 us/op
WorkloadResult  12: 2048 op, 948119900.00 ns, 462.9492 us/op
WorkloadResult  13: 2048 op, 841234000.00 ns, 410.7588 us/op
WorkloadResult  14: 2048 op, 826496500.00 ns, 403.5627 us/op
WorkloadResult  15: 2048 op, 838860500.00 ns, 409.5999 us/op
WorkloadResult  16: 2048 op, 782213200.00 ns, 381.9400 us/op
WorkloadResult  17: 2048 op, 798291700.00 ns, 389.7909 us/op
WorkloadResult  18: 2048 op, 818173600.00 ns, 399.4988 us/op
WorkloadResult  19: 2048 op, 830644200.00 ns, 405.5880 us/op
WorkloadResult  20: 2048 op, 784902900.00 ns, 383.2534 us/op
WorkloadResult  21: 2048 op, 828122800.00 ns, 404.3568 us/op
WorkloadResult  22: 2048 op, 785179800.00 ns, 383.3886 us/op
WorkloadResult  23: 2048 op, 800152400.00 ns, 390.6994 us/op
WorkloadResult  24: 2048 op, 806743700.00 ns, 393.9178 us/op
WorkloadResult  25: 2048 op, 803335400.00 ns, 392.2536 us/op
WorkloadResult  26: 2048 op, 808240200.00 ns, 394.6485 us/op
WorkloadResult  27: 2048 op, 797954200.00 ns, 389.6261 us/op
WorkloadResult  28: 2048 op, 842439000.00 ns, 411.3472 us/op
WorkloadResult  29: 2048 op, 818576200.00 ns, 399.6954 us/op
WorkloadResult  30: 2048 op, 792208200.00 ns, 386.8204 us/op
WorkloadResult  31: 2048 op, 773084500.00 ns, 377.4827 us/op
WorkloadResult  32: 2048 op, 806708300.00 ns, 393.9005 us/op
WorkloadResult  33: 2048 op, 844727500.00 ns, 412.4646 us/op
WorkloadResult  34: 2048 op, 788566600.00 ns, 385.0423 us/op
WorkloadResult  35: 2048 op, 843222600.00 ns, 411.7298 us/op
WorkloadResult  36: 2048 op, 793462700.00 ns, 387.4330 us/op
WorkloadResult  37: 2048 op, 807842000.00 ns, 394.4541 us/op
WorkloadResult  38: 2048 op, 808238500.00 ns, 394.6477 us/op
WorkloadResult  39: 2048 op, 863759200.00 ns, 421.7574 us/op
WorkloadResult  40: 2048 op, 840918400.00 ns, 410.6047 us/op
WorkloadResult  41: 2048 op, 844071400.00 ns, 412.1442 us/op
WorkloadResult  42: 2048 op, 868370200.00 ns, 424.0089 us/op
WorkloadResult  43: 2048 op, 805858900.00 ns, 393.4858 us/op
WorkloadResult  44: 2048 op, 815410300.00 ns, 398.1496 us/op
WorkloadResult  45: 2048 op, 843527900.00 ns, 411.8789 us/op
WorkloadResult  46: 2048 op, 767378100.00 ns, 374.6963 us/op
WorkloadResult  47: 2048 op, 818644100.00 ns, 399.7286 us/op
WorkloadResult  48: 2048 op, 808643000.00 ns, 394.8452 us/op
WorkloadResult  49: 2048 op, 897759200.00 ns, 438.3590 us/op
WorkloadResult  50: 2048 op, 865638100.00 ns, 422.6749 us/op
WorkloadResult  51: 2048 op, 881823400.00 ns, 430.5778 us/op
WorkloadResult  52: 2048 op, 822201900.00 ns, 401.4658 us/op
WorkloadResult  53: 2048 op, 796286700.00 ns, 388.8119 us/op
WorkloadResult  54: 2048 op, 780520200.00 ns, 381.1134 us/op
WorkloadResult  55: 2048 op, 818321800.00 ns, 399.5712 us/op
WorkloadResult  56: 2048 op, 829278000.00 ns, 404.9209 us/op
WorkloadResult  57: 2048 op, 824419000.00 ns, 402.5483 us/op
WorkloadResult  58: 2048 op, 799103600.00 ns, 390.1873 us/op
WorkloadResult  59: 2048 op, 799868000.00 ns, 390.5605 us/op
WorkloadResult  60: 2048 op, 790050300.00 ns, 385.7667 us/op
WorkloadResult  61: 2048 op, 787177000.00 ns, 384.3638 us/op
WorkloadResult  62: 2048 op, 816048000.00 ns, 398.4609 us/op
WorkloadResult  63: 2048 op, 829512000.00 ns, 405.0352 us/op
WorkloadResult  64: 2048 op, 804255800.00 ns, 392.7030 us/op
WorkloadResult  65: 2048 op, 779411800.00 ns, 380.5722 us/op
WorkloadResult  66: 2048 op, 811760000.00 ns, 396.3672 us/op
WorkloadResult  67: 2048 op, 824823400.00 ns, 402.7458 us/op
WorkloadResult  68: 2048 op, 769794500.00 ns, 375.8762 us/op
WorkloadResult  69: 2048 op, 844193800.00 ns, 412.2040 us/op
WorkloadResult  70: 2048 op, 873789300.00 ns, 426.6549 us/op
WorkloadResult  71: 2048 op, 856576800.00 ns, 418.2504 us/op
WorkloadResult  72: 2048 op, 844207400.00 ns, 412.2106 us/op
WorkloadResult  73: 2048 op, 828361400.00 ns, 404.4733 us/op
WorkloadResult  74: 2048 op, 795399000.00 ns, 388.3784 us/op
WorkloadResult  75: 2048 op, 829785300.00 ns, 405.1686 us/op
WorkloadResult  76: 2048 op, 810814400.00 ns, 395.9055 us/op
WorkloadResult  77: 2048 op, 816665900.00 ns, 398.7626 us/op
WorkloadResult  78: 2048 op, 816300600.00 ns, 398.5843 us/op
WorkloadResult  79: 2048 op, 812137500.00 ns, 396.5515 us/op
WorkloadResult  80: 2048 op, 794684700.00 ns, 388.0296 us/op
WorkloadResult  81: 2048 op, 893789800.00 ns, 436.4208 us/op
WorkloadResult  82: 2048 op, 850770300.00 ns, 415.4152 us/op
WorkloadResult  83: 2048 op, 823142100.00 ns, 401.9249 us/op
WorkloadResult  84: 2048 op, 797882700.00 ns, 389.5912 us/op
WorkloadResult  85: 2048 op, 838097900.00 ns, 409.2275 us/op
WorkloadResult  86: 2048 op, 835383300.00 ns, 407.9020 us/op
WorkloadResult  87: 2048 op, 881023600.00 ns, 430.1873 us/op
WorkloadResult  88: 2048 op, 868969400.00 ns, 424.3015 us/op
WorkloadResult  89: 2048 op, 830492600.00 ns, 405.5140 us/op
WorkloadResult  90: 2048 op, 832931500.00 ns, 406.7048 us/op
GC:  0 0 0 0 2048

// AfterAll

Mean = 407.9851 us, StdErr = 2.3873 us (0.59%); N = 90, StdDev = 22.6482 us
Min = 374.6963 us, Q1 = 392.2536 us, Median = 402.6471 us, Q3 = 415.4152 us, Max = 465.5568 us
IQR = 23.1616 us, LowerFence = 357.5113 us, UpperFence = 450.1575 us
ConfidenceInterval = [399.8605 us; 416.1097 us] (CI 99.9%), Margin = 8.1246 us (1.99% of Mean)
Skewness = 1.02, Kurtosis = 3.25, MValue = 2

// **************************
// Benchmark: Benchmarker.MultiplyClassicSingle: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "8c64c5a0-b3e1-4e4b-8466-06447e54d35c.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyClassicSingle" --job "Core" --benchmarkId 2 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\8c64c5a0-b3e1-4e4b-8466-06447e54d35c\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 362200.00 ns, 362.2000 us/op
WorkloadJitting  1: 1 op, 5571300.00 ns, 5.5713 ms/op

OverheadJitting  2: 16 op, 457800.00 ns, 28.6125 us/op
WorkloadJitting  2: 16 op, 24806200.00 ns, 1.5504 ms/op

WorkloadPilot    1: 16 op, 24119100.00 ns, 1.5074 ms/op
WorkloadPilot    2: 32 op, 45655000.00 ns, 1.4267 ms/op
WorkloadPilot    3: 64 op, 86155200.00 ns, 1.3462 ms/op
WorkloadPilot    4: 128 op, 177229100.00 ns, 1.3846 ms/op
WorkloadPilot    5: 256 op, 353907200.00 ns, 1.3824 ms/op
WorkloadPilot    6: 512 op, 709422000.00 ns, 1.3856 ms/op

OverheadWarmup   1: 512 op, 22400.00 ns, 43.7500 ns/op
OverheadWarmup   2: 512 op, 15000.00 ns, 29.2969 ns/op
OverheadWarmup   3: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   4: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   5: 512 op, 2000.00 ns, 3.9062 ns/op
OverheadWarmup   6: 512 op, 1900.00 ns, 3.7109 ns/op
OverheadWarmup   7: 512 op, 1600.00 ns, 3.1250 ns/op
OverheadWarmup   8: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadWarmup   9: 512 op, 21900.00 ns, 42.7734 ns/op

OverheadActual   1: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual   2: 512 op, 14700.00 ns, 28.7109 ns/op
OverheadActual   3: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   4: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual   5: 512 op, 1400.00 ns, 2.7344 ns/op
OverheadActual   6: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual   7: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   8: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual   9: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  10: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  11: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  12: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  13: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  14: 512 op, 1900.00 ns, 3.7109 ns/op
OverheadActual  15: 512 op, 1200.00 ns, 2.3438 ns/op
OverheadActual  16: 512 op, 1700.00 ns, 3.3203 ns/op
OverheadActual  17: 512 op, 1900.00 ns, 3.7109 ns/op
OverheadActual  18: 512 op, 2100.00 ns, 4.1016 ns/op
OverheadActual  19: 512 op, 1300.00 ns, 2.5391 ns/op
OverheadActual  20: 512 op, 1200.00 ns, 2.3438 ns/op

WorkloadWarmup   1: 512 op, 722488000.00 ns, 1.4111 ms/op
WorkloadWarmup   2: 512 op, 705451000.00 ns, 1.3778 ms/op
WorkloadWarmup   3: 512 op, 712744100.00 ns, 1.3921 ms/op
WorkloadWarmup   4: 512 op, 704860400.00 ns, 1.3767 ms/op
WorkloadWarmup   5: 512 op, 710314500.00 ns, 1.3873 ms/op
WorkloadWarmup   6: 512 op, 719893300.00 ns, 1.4060 ms/op
WorkloadWarmup   7: 512 op, 704969000.00 ns, 1.3769 ms/op

// BeforeActualRun
WorkloadActual   1: 512 op, 719172800.00 ns, 1.4046 ms/op
WorkloadActual   2: 512 op, 712095300.00 ns, 1.3908 ms/op
WorkloadActual   3: 512 op, 705387700.00 ns, 1.3777 ms/op
WorkloadActual   4: 512 op, 714418800.00 ns, 1.3953 ms/op
WorkloadActual   5: 512 op, 718627300.00 ns, 1.4036 ms/op
WorkloadActual   6: 512 op, 720641000.00 ns, 1.4075 ms/op
WorkloadActual   7: 512 op, 715878400.00 ns, 1.3982 ms/op
WorkloadActual   8: 512 op, 710973500.00 ns, 1.3886 ms/op
WorkloadActual   9: 512 op, 705369900.00 ns, 1.3777 ms/op
WorkloadActual  10: 512 op, 708438200.00 ns, 1.3837 ms/op
WorkloadActual  11: 512 op, 708933000.00 ns, 1.3846 ms/op
WorkloadActual  12: 512 op, 714601400.00 ns, 1.3957 ms/op
WorkloadActual  13: 512 op, 711363300.00 ns, 1.3894 ms/op
WorkloadActual  14: 512 op, 709815400.00 ns, 1.3864 ms/op
WorkloadActual  15: 512 op, 718939500.00 ns, 1.4042 ms/op

// AfterActualRun
WorkloadResult   1: 512 op, 719171500.00 ns, 1.4046 ms/op
WorkloadResult   2: 512 op, 712094000.00 ns, 1.3908 ms/op
WorkloadResult   3: 512 op, 705386400.00 ns, 1.3777 ms/op
WorkloadResult   4: 512 op, 714417500.00 ns, 1.3953 ms/op
WorkloadResult   5: 512 op, 718626000.00 ns, 1.4036 ms/op
WorkloadResult   6: 512 op, 720639700.00 ns, 1.4075 ms/op
WorkloadResult   7: 512 op, 715877100.00 ns, 1.3982 ms/op
WorkloadResult   8: 512 op, 710972200.00 ns, 1.3886 ms/op
WorkloadResult   9: 512 op, 705368600.00 ns, 1.3777 ms/op
WorkloadResult  10: 512 op, 708436900.00 ns, 1.3837 ms/op
WorkloadResult  11: 512 op, 708931700.00 ns, 1.3846 ms/op
WorkloadResult  12: 512 op, 714600100.00 ns, 1.3957 ms/op
WorkloadResult  13: 512 op, 711362000.00 ns, 1.3894 ms/op
WorkloadResult  14: 512 op, 709814100.00 ns, 1.3864 ms/op
WorkloadResult  15: 512 op, 718938200.00 ns, 1.4042 ms/op
GC:  0 0 0 0 512

// AfterAll

Mean = 1.3925 ms, StdErr = 0.0025 ms (0.18%); N = 15, StdDev = 0.0097 ms
Min = 1.3777 ms, Q1 = 1.3846 ms, Median = 1.3908 ms, Q3 = 1.4036 ms, Max = 1.4075 ms
IQR = 0.0189 ms, LowerFence = 1.3562 ms, UpperFence = 1.4320 ms
ConfidenceInterval = [1.3821 ms; 1.4029 ms] (CI 99.9%), Margin = 0.0104 ms (0.75% of Mean)
Skewness = 0.02, Kurtosis = 1.6, MValue = 2

// **************************
// Benchmark: Benchmarker.MultiplyClassicGroup4: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "8c64c5a0-b3e1-4e4b-8466-06447e54d35c.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyClassicGroup4" --job "Core" --benchmarkId 3 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\8c64c5a0-b3e1-4e4b-8466-06447e54d35c\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 349500.00 ns, 349.5000 us/op
WorkloadJitting  1: 1 op, 4623900.00 ns, 4.6239 ms/op

OverheadJitting  2: 16 op, 537800.00 ns, 33.6125 us/op
WorkloadJitting  2: 16 op, 17322300.00 ns, 1.0826 ms/op

WorkloadPilot    1: 16 op, 15917200.00 ns, 994.8250 us/op
WorkloadPilot    2: 32 op, 28445900.00 ns, 888.9344 us/op
WorkloadPilot    3: 64 op, 58946100.00 ns, 921.0328 us/op
WorkloadPilot    4: 128 op, 114980300.00 ns, 898.2836 us/op
WorkloadPilot    5: 256 op, 224867900.00 ns, 878.3902 us/op
WorkloadPilot    6: 512 op, 482839100.00 ns, 943.0451 us/op
WorkloadPilot    7: 1024 op, 937939400.00 ns, 915.9564 us/op

OverheadWarmup   1: 1024 op, 4700.00 ns, 4.5898 ns/op
OverheadWarmup   2: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadWarmup   3: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadWarmup   4: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   5: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadWarmup   6: 1024 op, 2700.00 ns, 2.6367 ns/op

OverheadActual   1: 1024 op, 3600.00 ns, 3.5156 ns/op
OverheadActual   2: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadActual   3: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual   4: 1024 op, 2200.00 ns, 2.1484 ns/op
OverheadActual   5: 1024 op, 2600.00 ns, 2.5391 ns/op
OverheadActual   6: 1024 op, 2300.00 ns, 2.2461 ns/op
OverheadActual   7: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual   8: 1024 op, 2700.00 ns, 2.6367 ns/op
OverheadActual   9: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  10: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  11: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  12: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  13: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  14: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  15: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  16: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  17: 1024 op, 2100.00 ns, 2.0508 ns/op
OverheadActual  18: 1024 op, 2500.00 ns, 2.4414 ns/op
OverheadActual  19: 1024 op, 2000.00 ns, 1.9531 ns/op
OverheadActual  20: 1024 op, 1900.00 ns, 1.8555 ns/op

WorkloadWarmup   1: 1024 op, 954287100.00 ns, 931.9210 us/op
WorkloadWarmup   2: 1024 op, 968891600.00 ns, 946.1832 us/op
WorkloadWarmup   3: 1024 op, 918867200.00 ns, 897.3312 us/op
WorkloadWarmup   4: 1024 op, 948924500.00 ns, 926.6841 us/op
WorkloadWarmup   5: 1024 op, 908763700.00 ns, 887.4646 us/op
WorkloadWarmup   6: 1024 op, 928344800.00 ns, 906.5867 us/op

// BeforeActualRun
WorkloadActual   1: 1024 op, 914614300.00 ns, 893.1780 us/op
WorkloadActual   2: 1024 op, 919036700.00 ns, 897.4968 us/op
WorkloadActual   3: 1024 op, 908399300.00 ns, 887.1087 us/op
WorkloadActual   4: 1024 op, 958400100.00 ns, 935.9376 us/op
WorkloadActual   5: 1024 op, 909285600.00 ns, 887.9742 us/op
WorkloadActual   6: 1024 op, 881204100.00 ns, 860.5509 us/op
WorkloadActual   7: 1024 op, 879297200.00 ns, 858.6887 us/op
WorkloadActual   8: 1024 op, 905309700.00 ns, 884.0915 us/op
WorkloadActual   9: 1024 op, 892260800.00 ns, 871.3484 us/op
WorkloadActual  10: 1024 op, 905956600.00 ns, 884.7232 us/op
WorkloadActual  11: 1024 op, 876165600.00 ns, 855.6305 us/op
WorkloadActual  12: 1024 op, 880173800.00 ns, 859.5447 us/op
WorkloadActual  13: 1024 op, 877476800.00 ns, 856.9109 us/op
WorkloadActual  14: 1024 op, 870068600.00 ns, 849.6764 us/op
WorkloadActual  15: 1024 op, 869415500.00 ns, 849.0386 us/op
WorkloadActual  16: 1024 op, 854171100.00 ns, 834.1515 us/op
WorkloadActual  17: 1024 op, 873985700.00 ns, 853.5017 us/op
WorkloadActual  18: 1024 op, 852424200.00 ns, 832.4455 us/op
WorkloadActual  19: 1024 op, 853312800.00 ns, 833.3133 us/op
WorkloadActual  20: 1024 op, 853700100.00 ns, 833.6915 us/op
WorkloadActual  21: 1024 op, 861611200.00 ns, 841.4172 us/op
WorkloadActual  22: 1024 op, 859317500.00 ns, 839.1772 us/op
WorkloadActual  23: 1024 op, 908598400.00 ns, 887.3031 us/op
WorkloadActual  24: 1024 op, 890675900.00 ns, 869.8007 us/op
WorkloadActual  25: 1024 op, 874869500.00 ns, 854.3647 us/op
WorkloadActual  26: 1024 op, 882846100.00 ns, 862.1544 us/op
WorkloadActual  27: 1024 op, 880727100.00 ns, 860.0851 us/op
WorkloadActual  28: 1024 op, 893573400.00 ns, 872.6303 us/op

// AfterActualRun
WorkloadResult   1: 1024 op, 914612200.00 ns, 893.1760 us/op
WorkloadResult   2: 1024 op, 919034600.00 ns, 897.4947 us/op
WorkloadResult   3: 1024 op, 908397200.00 ns, 887.1066 us/op
WorkloadResult   4: 1024 op, 958398000.00 ns, 935.9355 us/op
WorkloadResult   5: 1024 op, 909283500.00 ns, 887.9722 us/op
WorkloadResult   6: 1024 op, 881202000.00 ns, 860.5488 us/op
WorkloadResult   7: 1024 op, 879295100.00 ns, 858.6866 us/op
WorkloadResult   8: 1024 op, 905307600.00 ns, 884.0895 us/op
WorkloadResult   9: 1024 op, 892258700.00 ns, 871.3464 us/op
WorkloadResult  10: 1024 op, 905954500.00 ns, 884.7212 us/op
WorkloadResult  11: 1024 op, 876163500.00 ns, 855.6284 us/op
WorkloadResult  12: 1024 op, 880171700.00 ns, 859.5427 us/op
WorkloadResult  13: 1024 op, 877474700.00 ns, 856.9089 us/op
WorkloadResult  14: 1024 op, 870066500.00 ns, 849.6743 us/op
WorkloadResult  15: 1024 op, 869413400.00 ns, 849.0365 us/op
WorkloadResult  16: 1024 op, 854169000.00 ns, 834.1494 us/op
WorkloadResult  17: 1024 op, 873983600.00 ns, 853.4996 us/op
WorkloadResult  18: 1024 op, 852422100.00 ns, 832.4435 us/op
WorkloadResult  19: 1024 op, 853310700.00 ns, 833.3112 us/op
WorkloadResult  20: 1024 op, 853698000.00 ns, 833.6895 us/op
WorkloadResult  21: 1024 op, 861609100.00 ns, 841.4151 us/op
WorkloadResult  22: 1024 op, 859315400.00 ns, 839.1752 us/op
WorkloadResult  23: 1024 op, 908596300.00 ns, 887.3011 us/op
WorkloadResult  24: 1024 op, 890673800.00 ns, 869.7986 us/op
WorkloadResult  25: 1024 op, 874867400.00 ns, 854.3627 us/op
WorkloadResult  26: 1024 op, 882844000.00 ns, 862.1523 us/op
WorkloadResult  27: 1024 op, 880725000.00 ns, 860.0830 us/op
